,oem,version,segment,size,mass_in_running_order(kg),distance_between_axles,area(m²),conpet_novo,fuel_type,engine_type,direct_injection,displacement(cm³),power(cv),transmission_type,cylinder_number,turbo,ebd_(abs),traction_control,lane_change_blink,front_airbags,emergency_lightning,electronic_stability_control,blind_spot_monitoring,fatigue_detection,collision_mitigation_braking_system,forward_collision_warning,lane_departure,lane_keep_assist,adaptive_high_beam,cruise_control,adaptive_cruise_control,buckle_unlock_indicator_(passenger),buckle_unlock_indicator_(pilot),tpms,stop/start,gear_change_indicator,led_daytime_running_lights,led_backlight,hidraulic_steering,electric_steering,air_conditioning,automatic_air_conditioning,reverse_camera,auxiliary_parking_with_guides,rear_parking_sensors,front_and_rear_parking_sensors,parking_assistant,jam_assist,bluetooth_with_wireless_charging,hill_assist,downhill_assist,keyless_entry,start-stop_button,color_liquid_crystal_display_on_the_panel,entire_digital_and_configurable_cluster,audio_system_(as),display_audio_(da),android_auto,carplay_(apple),embedded_navigation_(nav),total_itens,prices
160,BMW,BMW/330I,SEDAN,LARGE,1470.0,2851.0,8.603343,1.86,GASOLINE,COMBUSTION,1,2.0,258.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,36,279047.315
161,BMW,BMW/330I,SEDAN,LARGE,1470.0,2851.0,8.603343,1.86,GASOLINE,COMBUSTION,1,2.0,258.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,35,324237.33
162,BMW,I/BMW 320I GRAN TURISMO,SEDAN,LARGE,1635.0,2920.0,8.818272,1.9,GASOLINE,COMBUSTION,1,2.0,184.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,22,242179.44
163,BMW,I/BMW 320I GRAN TURISMO,SEDAN,LARGE,1635.0,2920.0,8.818272,1.9,GASOLINE,COMBUSTION,1,2.0,184.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,21,223284.165
164,BMW,I/BMW 330E,SEDAN,LARGE,1840.0,2851.0,8.603343,0.85,GASOLINE,HYBRID,1,2.0,184.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,35,301287.04000000004
165,BMW,I/BMW 330E,SEDAN,LARGE,1840.0,2851.0,8.603343,0.0,GASOLINE,HYBRID,1,2.0,184.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,31,301644.58
166,BMW,I/BMW 330I,SEDAN,LARGE,1470.0,2851.0,8.603343,1.86,GASOLINE,COMBUSTION,1,2.0,258.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,36,284122.375
167,BMW,I/BMW 330I,SEDAN,LARGE,1470.0,2851.0,8.603343,1.86,GASOLINE,COMBUSTION,1,2.0,258.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,30,323917.38
168,BMW,I/BMW 420I CABRIO,COUPE/ROADSTER,LARGE,1725.0,2810.0,8.46435,2.31,GASOLINE,COMBUSTION,1,2.0,184.0,AUTOMATIC,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,212123.512
169,BMW,I/BMW 428I CABRIO,COUPE/ROADSTER,LARGE,1775.0,2810.0,8.46435,2.35,GASOLINE,COMBUSTION,1,2.0,245.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,21,337864.24
170,BMW,I/BMW 428I GRAN COUPE,SEDAN,LARGE,1605.0,2810.0,8.46435,2.22,GASOLINE,COMBUSTION,1,2.0,245.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,24,333946.31
171,BMW,I/BMW 430I CABRIO,COUPE/ROADSTER,MEDIUM,1775.0,2810.0,8.46435,2.06,GASOLINE,COMBUSTION,1,2.0,252.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,21,329370.665
172,BMW,I/BMW 430I CABRIO,COUPE/ROADSTER,MEDIUM,1775.0,2810.0,8.46435,2.06,GASOLINE,COMBUSTION,1,2.0,252.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,23,343519.34
173,BMW,I/BMW 430I CABRIO,COUPE/ROADSTER,MEDIUM,1775.0,2810.0,8.46435,2.06,GASOLINE,COMBUSTION,1,2.0,252.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,27,322868.25
174,BMW,I/BMW 430I CABRIO,COUPE/ROADSTER,MEDIUM,1775.0,2810.0,8.46435,2.06,GASOLINE,COMBUSTION,1,2.0,252.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,27,368826.93000000005
175,BMW,I/BMW 430I GRAN COUPE,SEDAN,LARGE,1605.0,2810.0,8.46435,2.03,GASOLINE,COMBUSTION,1,2.0,252.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,24,314915.755
176,BMW,I/BMW 528I,SEDAN,LARGE,1695.0,2968.0,9.11214,2.57,GASOLINE,COMBUSTION,1,2.0,245.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,22,326711.51
177,BMW,I/BMW 530E,SEDAN,LARGE,1845.0,2975.0,9.220448,1.05,GASOLINE,HYBRID,1,2.0,184.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,35,347075.145
178,BMW,I/BMW 530E,SEDAN,LARGE,1845.0,2975.0,9.220448,1.05,GASOLINE,HYBRID,1,2.0,184.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,35,352440.015
179,BMW,I/BMW 530E,SEDAN,LARGE,1845.0,2975.0,9.220448,0.85,GASOLINE,HYBRID,1,2.0,184.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,34,379974.33
180,BMW,I/BMW 530I,SEDAN,LARGE,1615.0,2975.0,9.220448,2.01,GASOLINE,COMBUSTION,1,2.0,252.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,27,365200.29
181,BMW,I/BMW 530I,SEDAN,LARGE,1615.0,2975.0,9.220448,2.01,GASOLINE,COMBUSTION,1,2.0,252.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,27,344274.62999999995
193,BMW,I/BMW I3 BEV 120AH,HATCHBACK,MEDIUM,1315.0,2570.0,7.098225,1.71,ELECTRIC,ELECTRIC,0,0.6,170.0,AUTOMATIC,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,27,239308.965
194,BMW,I/BMW I3 BEV 120AH,HATCHBACK,MEDIUM,1440.0,2570.0,7.119525,0.41,GASOLINE,HYBRID,0,0.6,38.0,AUTOMATIC,2,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,33,261406.53000000003
195,BMW,I/BMW I3 REX,HATCHBACK,MEDIUM,1315.0,2570.0,7.098225,1.71,ELECTRIC,ELECTRIC,0,0.6,170.0,EVT,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,14,181738.1376
197,BMW,I/BMW M135I,HATCHBACK,MEDIUM,1520.0,2690.0,7.6601,2.6,GASOLINE,COMBUSTION,1,3.0,326.0,AUTOMATIC,6,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,22,323094.11
198,BMW,I/BMW M135I,HATCHBACK,MEDIUM,1600.0,2670.0,7.769881,2.11,GASOLINE,COMBUSTION,1,2.0,306.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,35,273567.33
199,BMW,I/BMW M135I XDRIVE,HATCHBACK,MEDIUM,1600.0,2670.0,7.769881,2.11,GASOLINE,COMBUSTION,1,2.0,306.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,35,273567.33
200,BMW,I/BMW M135I XDRIVE,HATCHBACK,MEDIUM,1600.0,2670.0,7.769881,0.0,GASOLINE,COMBUSTION,1,2.0,306.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,29,301644.58
201,BMW,I/BMW M140I,HATCHBACK,MEDIUM,1575.0,2690.0,7.6601,2.11,GASOLINE,COMBUSTION,1,3.0,340.0,AUTOMATIC,6,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,22,319571.425
202,BMW,I/BMW M140I,HATCHBACK,MEDIUM,1550.0,2690.0,7.640685,2.11,GASOLINE,COMBUSTION,1,3.0,340.0,AUTOMATIC,6,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,24,321407.015
203,BMW,I/BMW M140I,HATCHBACK,MEDIUM,1550.0,2690.0,7.640685,2.11,GASOLINE,COMBUSTION,1,3.0,340.0,AUTOMATIC,6,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,24,297860.43
205,BMW,I/BMW M2,COUPE/ROADSTER,MEDIUM,1595.0,2693.0,8.283672,2.62,GASOLINE,COMBUSTION,1,3.0,370.0,DUAL CLUTCH,6,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,29,383447.97
211,BMW,I/BMW M235I,COUPE/ROADSTER,MEDIUM,1545.0,2690.0,7.901396,2.53,GASOLINE,COMBUSTION,1,3.0,326.0,AUTOMATIC,6,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,23,349976.24
213,BMW,I/BMW M235I XDRIVE,COUPE/ROADSTER,MEDIUM,1570.0,2670.0,8.1468,2.67,GASOLINE,COMBUSTION,1,2.0,306.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,34,312441.135
214,BMW,I/BMW M235I XDRIVE,COUPE/ROADSTER,MEDIUM,1570.0,2670.0,8.1468,2.67,GASOLINE,COMBUSTION,1,2.0,306.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,29,312780.98
215,BMW,I/BMW M240I,COUPE/ROADSTER,MEDIUM,1545.0,2690.0,7.901396,2.11,GASOLINE,COMBUSTION,1,3.0,340.0,AUTOMATIC,6,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,28,353938.065
216,BMW,I/BMW M240I,COUPE/ROADSTER,MEDIUM,1545.0,2690.0,7.901396,2.11,GASOLINE,COMBUSTION,1,3.0,340.0,AUTOMATIC,6,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,29,315030.675
232,BMW,BMW/X1 S201 ACTIVEFLEX,SUV,LARGE,1485.0,2670.0,8.110734,2.02,GASOLINE,COMBUSTION,1,2.0,192.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,17,196650.405
233,BMW,BMW/X1 S201 ACTIVEFLEX,SUV,LARGE,1485.0,2670.0,8.110734,2.02,FLEX,COMBUSTION,1,2.0,192.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,17,192309.705
234,BMW,BMW/X1 S201 ACTIVEFLEX,SUV,LARGE,1485.0,2670.0,8.083419,2.02,FLEX,COMBUSTION,1,2.0,192.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,17,201157.695
235,BMW,BMW/X1 S201 ACTIVEFLEX,SUV,LARGE,1485.0,2670.0,8.083419,2.02,FLEX,COMBUSTION,1,2.0,192.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,19,211759.24
236,BMW,BMW/X1 S201 ACTIVEFLEX,SUV,LARGE,1485.0,2670.0,8.083419,2.02,FLEX,COMBUSTION,1,2.0,192.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,22,204138.825
237,BMW,BMW/X1 S201 ACTIVEFLEX,SUV,LARGE,1560.0,2670.0,8.097987,2.02,FLEX,COMBUSTION,1,2.0,192.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,24,223675.45
238,BMW,BMW/X1 S201 ACTIVEFLEX,SUV,LARGE,1560.0,2670.0,8.097987,2.02,FLEX,COMBUSTION,1,2.0,192.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,20,253049.38
239,BMW,BMW/X1 X25I ACTIVEFLEX,SUV,LARGE,1540.0,2670.0,8.110734,2.13,GASOLINE,COMBUSTION,1,2.0,231.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,17,235521.105
240,BMW,BMW/X1 X25I ACTIVEFLEX,SUV,LARGE,1540.0,2670.0,8.110734,2.13,FLEX,COMBUSTION,1,2.0,231.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,17,230322.405
241,BMW,BMW/X1 X25I ACTIVEFLEX,SUV,LARGE,1540.0,2670.0,8.083419,2.13,FLEX,COMBUSTION,1,2.0,231.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,17,241625.295
242,BMW,BMW/X1 X25I ACTIVEFLEX,SUV,LARGE,1540.0,2670.0,8.083419,2.14,FLEX,COMBUSTION,1,2.0,231.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,19,256990.44
243,BMW,BMW/X1 X25I ACTIVEFLEX,SUV,LARGE,1540.0,2670.0,8.083419,2.14,FLEX,COMBUSTION,1,2.0,231.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,22,247742.325
244,BMW,BMW/X1 X25I ACTIVEFLEX,SUV,LARGE,1655.0,2670.0,8.097987,2.14,FLEX,COMBUSTION,1,2.0,231.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,24,243264.45
245,BMW,BMW/X1 X25I ACTIVEFLEX,SUV,LARGE,1655.0,2670.0,8.097987,2.14,FLEX,COMBUSTION,1,2.0,231.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,20,276334.58
246,BMW,I/BMW X2 M35I,SUV,LARGE,1610.0,2670.0,7.95264,2.28,GASOLINE,COMBUSTION,1,2.0,306.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,29,136132.815
247,BMW,I/BMW X2 M35I,SUV,LARGE,1610.0,2670.0,7.95264,2.28,GASOLINE,COMBUSTION,1,2.0,306.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,29,363759.93000000005
248,BMW,I/BMW X2 S18I ACTIVEFLEX,SUV,LARGE,1490.0,2670.0,7.95264,1.9,FLEX,COMBUSTION,1,1.5,136.0,AUTOMATIC,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,24,203390.22000000003
249,BMW,I/BMW X2 S18I ACTIVEFLEX,SUV,LARGE,1490.0,2670.0,7.95264,1.9,FLEX,COMBUSTION,1,1.5,136.0,AUTOMATIC,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,24,198418.71500000003
250,BMW,I/BMW X2 S18I ACTIVEFLEX,SUV,LARGE,1490.0,2670.0,7.95264,1.9,FLEX,COMBUSTION,1,1.5,136.0,AUTOMATIC,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,24,218843.73
251,BMW,I/BMW X2 S20I ACTIVEFLEX,SUV,LARGE,1593.0,2670.0,7.95264,1.9,FLEX,COMBUSTION,1,2.0,192.0,DUAL CLUTCH,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,24,223628.445
252,BMW,I/BMW X2 S20I ACTIVEFLEX,SUV,LARGE,1593.0,2670.0,7.95264,1.9,FLEX,COMBUSTION,1,2.0,192.0,DUAL CLUTCH,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,24,219092.71500000003
253,BMW,I/BMW X2 S20I ACTIVEFLEX,SUV,LARGE,1593.0,2670.0,7.95264,1.95,FLEX,COMBUSTION,1,2.0,192.0,DUAL CLUTCH,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,24,241138.53000000003
254,BMW,I/BMW X2 SDRIVE20I,SUV,LARGE,1593.0,2670.0,7.95264,2.02,GASOLINE,COMBUSTION,1,2.0,192.0,DUAL CLUTCH,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,24,230092.92
255,BMW,I/BMW X2 SDRIVE20I,SUV,LARGE,1593.0,2670.0,7.95264,2.02,GASOLINE,COMBUSTION,1,2.0,192.0,DUAL CLUTCH,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,24,226108.26
256,BMW,BMW/X3 XDRIVE20I,SUV,LARGE,1810.0,2810.0,8.759817,2.84,GASOLINE,COMBUSTION,1,2.0,184.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,19,273670.64
257,BMW,BMW/X3 XDRIVE20I,SUV,LARGE,1810.0,2810.0,8.759817,2.84,GASOLINE,COMBUSTION,1,2.0,184.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,19,261859.09500000003
258,BMW,BMW/X3 XDRIVE20I,SUV,LARGE,1790.0,2864.0,8.902828,2.17,GASOLINE,COMBUSTION,1,2.0,184.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,31,293456.22000000003
259,BMW,BMW/X3 XDRIVE20I,SUV,LARGE,1790.0,2864.0,8.902828,2.2,GASOLINE,COMBUSTION,1,2.0,184.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,32,294552.815
260,BMW,BMW/X3 XDRIVE20I,SUV,LARGE,1790.0,2864.0,8.902828,2.2,GASOLINE,COMBUSTION,1,2.0,184.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,32,329304.33
261,BMW,BMW/X3 XDRIVE30I,SUV,LARGE,1790.0,2864.0,8.902828,2.54,GASOLINE,COMBUSTION,1,2.0,252.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,31,338651.37
262,BMW,BMW/X3 XDRIVE30I,SUV,LARGE,1790.0,2864.0,8.902828,2.54,GASOLINE,COMBUSTION,1,2.0,252.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,31,328423.02
263,BMW,BMW/X3 XDRIVE30I,SUV,LARGE,1790.0,2864.0,8.902828,2.54,GASOLINE,COMBUSTION,1,2.0,252.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,32,327631.215
264,BMW,BMW/X3 XDRIVE30I,SUV,LARGE,1790.0,2864.0,8.902828,2.24,GASOLINE,COMBUSTION,1,2.0,252.0,AUTOMATIC,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,32,364773.33
265,BMW,BMW/X3 XDRIVE35I,SUV,LARGE,1890.0,2810.0,8.742888,2.82,GASOLINE,COMBUSTION,1,3.0,306.0,AUTOMATIC,6,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,22,387523.44
266,BMW,BMW/X3 XDRIVE35I,SUV,LARGE,1890.0,2810.0,8.742888,2.82,GASOLINE,COMBUSTION,1,3.0,306.0,AUTOMATIC,6,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,22,366400.395
